zip_code;city;state;latitude;longitude
4153;Beesd;Gelderland;51.886;5.194
4155;Gellicum;Gelderland;51.879;5.156
4156;Rumpt;Gelderland;51.881;5.178
4157;Enspijk;Gelderland;51.883;5.215
4158;Deil;Gelderland;51.881;5.257
4161;Heukelum;Gelderland;51.876;5.086
4163;Oosterwijk;Zuid-Holland;51.879;5.079
4170;Herwijnen;Gelderland;51.825;5.128
4171;Herwijnen;Gelderland;51.825;5.128
4174;Haaften;Gelderland;51.843;5.198
4175;Haaften;Gelderland;51.818;5.207
4176;Tuil;Gelderland;51.824;5.228
4180;Waardenburg;Gelderland;51.829;5.258
4181;Neerijnen;Gelderland;51.829;5.258
4182;Neerijnen;Gelderland;51.833;5.278
4184;Est;Gelderland;51.829;5.297
4185;Est;Gelderland;51.852;5.313
4190;Geldermalsen;Gelderland;51.88;5.28
4191;Geldermalsen;Gelderland;51.882;5.287
4194;Meteren;Gelderland;51.869;5.29
4196;Tricht;Gelderland;51.889;5.27
4197;Buurmalsen;Gelderland;51.891;5.294
4200;Gorinchem;Zuid-Holland;51.834;4.964
4201;Gorinchem;Zuid-Holland;51.83;4.978
4202;Gorinchem;Zuid-Holland;51.828;4.962
4203;Gorinchem;Zuid-Holland;51.831;4.964
4204;Gorinchem;Zuid-Holland;51.839;4.957
4205;Gorinchem;Zuid-Holland;51.835;4.971
4206;Gorinchem;Zuid-Holland;51.838;4.982
4207;Gorinchem;Zuid-Holland;51.834;4.99
4208;Gorinchem;Zuid-Holland;51.837;5.02
4209;Schelluinen;Zuid-Holland;51.84;4.915
4211;Spijk;Gelderland;51.856;5.041
4212;Spijk;Gelderland;51.857;5.004
4213;Gorinchem;Zuid-Holland;51.828;5.009
4214;Vuren;Gelderland;51.824;5.047
4221;Hoogblokland;Zuid-Holland;51.875;4.974
4223;Hoornaar;Zuid-Holland;51.877;4.95
4225;Noordeloos;Zuid-Holland;51.889;4.926
4230;Meerkerk;Zuid-Holland;51.919;4.994
4231;Lexmond;Zuid-Holland;51.919;4.994
4233;Ameide;Zuid-Holland;51.952;4.981
4235;Tienhoven;Zuid-Holland;51.957;4.957
4240;Arkel;Zuid-Holland;51.864;4.998
4241;Arkel;Zuid-Holland;51.864;4.998
4243;Nieuwland;Zuid-Holland;51.903;5.015
4245;Leerbroek;Zuid-Holland;51.902;5.023
4247;Kedichem;Zuid-Holland;51.861;5.049
4250;Werkendam;Noord-Brabant;51.815;4.896
4251;Dussen;Noord-Brabant;51.815;4.896
4254;Sleeuwijk;Noord-Brabant;51.814;4.954
4255;Nieuwendijk;Noord-Brabant;51.771;4.918
4260;Wijk en Aalburg;Noord-Brabant;51.753;5.127
4261;Wijk en Aalburg;Noord-Brabant;51.753;5.127
4264;Veen;Noord-Brabant;51.772;5.099
4265;Genderen;Noord-Brabant;51.739;5.076
4266;Eethen;Noord-Brabant;51.731;5.053
4267;Drongelen;Noord-Brabant;51.715;5.053
4268;Meeuwen;Noord-Brabant;51.729;5.02
4269;BabyloniÌÇnbroek;Noord-Brabant;51.769;5.032
4270;Dussen;Noord-Brabant;51.785;4.157
4271;Dussen;Noord-Brabant;51.729;4.961
4273;Hank;Noord-Brabant;51.734;4.896
4280;Andel;Noord-Brabant;51.782;5.049
4281;Andel;Noord-Brabant;51.782;5.049
4283;Giessen;Noord-Brabant;51.79;5.032
4284;Rijswijk;Noord-Brabant;51.796;5.029
4285;Woudrichem;Noord-Brabant;51.817;5.003
4286;Almkerk;Noord-Brabant;51.771;4.957
4287;Waardhuizen;Noord-Brabant;51.777;5.005
4288;Uitwijk;Noord-Brabant;51.788;5.01
4300;Zierikzee;Zeeland;51.649;3.918
4301;Zierikzee;Zeeland;51.649;3.918
4302;Burgh-Haamstede;Zeeland;51.702;3.741
4303;Zierikzee;Zeeland;51.658;3.933
4305;Ouwerkerk;Zeeland;51.624;3.981
4306;Nieuwerkerk;Zeeland;51.649;4.006
4307;Oosterland;Zeeland;51.648;4.036
4308;Sirjansland;Zeeland;51.673;4.033
4310;Bruinisse;Zeeland;51.658;4.095
4311;Bruinisse;Zeeland;51.658;4.095
4315;Dreischor;Zeeland;51.689;3.982
4316;Zonnemaire;Zeeland;51.712;3.952
4317;Noordgouwe;Zeeland;51.693;3.939
4318;Brouwershaven;Zeeland;51.726;3.913
4321;Kerkwerve;Zeeland;51.683;3.897
4322;Scharendijke;Zeeland;51.737;3.84
4323;Ellemeet;Zeeland;51.729;3.814
4325;Ellemeet;Zeeland;51.732;3.774
4326;Noordwelle;Zeeland;51.719;3.793
4327;Serooskerke;Zeeland;51.702;3.814
4328;Burgh-Haamstede;Zeeland;51.696;3.742
4330;Middelburg;Zeeland;51.5;3.612
4331;Middelburg;Zeeland;51.5;3.612
4332;Middelburg;Zeeland;51.502;3.624
4333;Middelburg;Zeeland;51.506;3.616
4334;Middelburg;Zeeland;51.5;3.605
4335;Middelburg;Zeeland;51.497;3.603
4336;Middelburg;Zeeland;51.49;3.612
4337;Middelburg;Zeeland;51.486;3.628
4338;Middelburg;Zeeland;51.499;3.631
4339;Middelburg;Zeeland;51.479;3.656
4340;Arnemuiden;Zeeland;51.5;3.677
4341;Arnemuiden;Zeeland;51.5;3.677
4351;Veere;Zeeland;51.549;3.669
4352;Gapinge;Zeeland;51.545;3.627
4353;Serooskerke;Zeeland;51.549;3.594
4354;Vrouwenpolder;Zeeland;51.576;3.616
4356;Oostkapelle;Zeeland;51.563;3.552
4357;Domburg;Zeeland;51.562;3.492
4360;Westkapelle;Zeeland;51.528;3.445
4361;Koudekerke;Zeeland;51.528;3.445
4363;Aagtekerke;Zeeland;51.546;3.51
4364;Aagtekerke;Zeeland;51.531;3.561
4365;Meliskerke;Zeeland;51.514;3.515
4370;Koudekerke;Zeeland;51.483;3.557
4371;Vlissingen;Zeeland;51.546;3.51
4373;Biggekerke;Zeeland;51.499;3.525
4374;Zoutelande;Zeeland;51.501;3.487
4380;Vlissingen;Zeeland;51.455;3.569
4381;Vlissingen;Zeeland;51.442;3.579
4382;Vlissingen;Zeeland;51.444;3.568
4383;Vlissingen;Zeeland;51.454;3.558
4384;Vlissingen;Zeeland;51.459;3.558
4385;Vlissingen;Zeeland;51.463;3.583
4386;Vlissingen;Zeeland;51.464;3.592
4387;Vlissingen;Zeeland;51.468;3.595
4388;Oost-Souburg;Zeeland;51.466;3.602
4389;Ritthem;Zeeland;51.463;3.675
4400;Yerseke;Zeeland;51.494;4.05
4401;Yerseke;Zeeland;51.494;4.05
4411;Rilland;Zeeland;51.416;4.179
4413;Krabbendijke;Zeeland;51.431;4.112
4414;Waarde;Zeeland;51.42;4.069
4415;Oostdijk;Zeeland;51.442;4.081
4416;Krabbendijke;Zeeland;51.451;4.03
4417;Hansweert;Zeeland;51.448;4.005
4421;Kapelle;Zeeland;51.486;3.958
4423;Schore;Zeeland;51.46;4.002
4424;Wemeldinge;Zeeland;51.516;3.996
4430;'s-Gravenpolder;Zeeland;51.458;3.899
4431;'s-Gravenpolder;Zeeland;51.458;3.899
4433;Hoedekenskerke;Zeeland;51.426;3.903
4434;Kwadendamme;Zeeland;51.433;3.875
4435;Baarland;Zeeland;51.408;3.879
4436;Oudelande;Zeeland;51.406;3.854
4437;Ellewoutsdijk;Zeeland;51.393;3.816
4438;Driewegen;Zeeland;51.424;3.81
4441;Ovezande;Zeeland;51.428;3.823
4443;Nisse;Zeeland;51.454;3.857
4444;'s-Heer Abtskerke;Zeeland;51.469;3.882
4450;Heinkenszand;Zeeland;51.471;3.818
4451;Heinkenszand;Zeeland;51.471;3.818
4453;'s-Heerenhoek;Zeeland;51.452;3.769
4454;Borssele;Zeeland;51.426;3.742
4455;Nieuwdorp;Zeeland;51.47;3.741
4456;Lewedorp;Zeeland;51.492;3.753
4458;'s-Heer Arendskerke;Zeeland;51.491;3.822
4460;Goes;Zeeland;51.503;3.891
4461;Goes;Zeeland;51.503;3.891
4462;Goes;Zeeland;51.498;3.901
4463;Goes;Zeeland;51.513;3.892
4464;Goes;Zeeland;51.511;3.901
4465;Goes;Zeeland;51.519;3.9
4470;Wolphaartsdijk;Zeeland;52.087;4.656
4471;'s-Heer Hendrikskinderen;Zeeland;51.531;3.823
4472;'s-Heer Hendrikskinderen;Zeeland;51.503;3.854
4474;Kattendijke;Zeeland;51.523;3.942
4475;Wilhelminadorp;Zeeland;51.531;3.902
4481;Kloetinge;Zeeland;51.496;3.911
4482;Kloetinge;Zeeland;51.49;3.927
4484;Kortgene;Zeeland;51.556;3.801
4485;Kats;Zeeland;51.567;3.887
4486;Colijnsplaat;Zeeland;51.601;3.847
4490;Wissenkerke;Zeeland;51.581;3.749
4491;Kamperland;Zeeland;51.581;3.749
4493;Kamperland;Zeeland;51.575;3.702
4494;Geersdijk;Zeeland;51.565;3.773
4500;Oostburg;Zeeland;51.328;3.48
4501;Oostburg;Zeeland;51.328;3.48
4503;Breskens;Zeeland;51.378;3.509
4504;Nieuwvliet;Zeeland;51.378;3.469
4505;Zuidzande;Zeeland;51.34;3.452
4506;Cadzand;Zeeland;51.369;3.408
4507;Schoondijke;Zeeland;51.356;3.554
4508;Waterlandkerkje;Zeeland;51.318;3.555
4510;Breskens;Zeeland;51.399;3.528
4511;Breskens;Zeeland;51.397;3.555
4513;Hoofdplaat;Zeeland;51.371;3.663
4515;Schoondijke;Zeeland;51.323;3.616
4520;Biervliet;Zeeland;51.326;3.688
4521;Biervliet;Zeeland;51.326;3.688
4522;IJzendijke;Zeeland;51.334;3.629
4524;Aardenburg;Zeeland;51.31;3.386
4525;Oostburg;Zeeland;51.349;3.382
4527;Aardenburg;Zeeland;51.275;3.44
4528;Waterlandkerkje;Zeeland;51.271;3.487
4529;Eede;Zeeland;51.246;3.442
4530;Terneuzen;Zeeland;51.334;3.823
4531;Terneuzen;Zeeland;51.334;3.823
4532;Terneuzen;Zeeland;51.333;3.832
4533;Terneuzen;Zeeland;51.331;3.862
4535;Terneuzen;Zeeland;51.322;3.852
4536;Terneuzen;Zeeland;51.321;3.845
4537;Terneuzen;Zeeland;51.334;3.829
4538;Terneuzen;Zeeland;51.333;3.828
4539;Spui;Zeeland;51.298;3.877
4540;Sluiskil;Zeeland;51.279;3.838
4541;Hoek;Zeeland;51.279;3.838
4542;Hoek;Zeeland;51.308;3.776
4543;Zaamslag;Zeeland;51.314;3.913
4550;Sas van Gent;Zeeland;51.23;3.798
4551;Sas van Gent;Zeeland;51.23;3.798
4553;Philippine;Zeeland;51.278;3.758
4554;Westdorpe;Zeeland;51.228;3.81
4560;Hulst;Zeeland;51.28;4.05
4561;Hulst;Zeeland;51.28;4.05
4562;Hulst;Zeeland;51.276;4.066
4564;Sint Jansteen;Zeeland;51.255;4.041
4565;Sint Jansteen;Zeeland;51.256;4.061
4566;Heikant;Zeeland;51.241;3.998
4567;Clinge;Zeeland;51.277;4.092
4568;Nieuw Namen;Zeeland;51.293;4.158
4569;Graauw;Zeeland;51.331;4.106
4570;Axel;Zeeland;51.262;3.915
4571;Axel;Zeeland;51.262;3.915
4574;Zuiddorpe;Zeeland;51.24;3.881
4575;Overslag;Zeeland;51.202;3.889
4576;Koewacht;Zeeland;51.226;3.974
4581;Axel;Zeeland;51.324;3.986
4583;Terhole;Zeeland;51.311;4.031
4584;Kuitaart;Zeeland;51.341;4.035
4585;Hengstdijk;Zeeland;51.345;3.996
4586;Lamswaarde;Zeeland;51.342;4.051
4587;Kloosterzande;Zeeland;51.368;4.011
4588;Walsoorden;Zeeland;51.383;4.03
4589;Ossenisse;Zeeland;51.386;3.987
4600;Bergen op Zoom;Noord-Brabant;51.491;4.288
4601;Bergen op Zoom;Noord-Brabant;51.491;4.288
4602;Bergen op Zoom;Noord-Brabant;51.491;4.288
4611;Bergen op Zoom;Noord-Brabant;51.491;4.288
4612;Bergen op Zoom;Noord-Brabant;51.494;4.275
4613;Bergen op Zoom;Noord-Brabant;51.5;4.283
4614;Bergen op Zoom;Noord-Brabant;51.499;4.297
4615;Bergen op Zoom;Noord-Brabant;51.488;4.295
4616;Bergen op Zoom;Noord-Brabant;51.476;4.288
4617;Bergen op Zoom;Noord-Brabant;51.477;4.279
4621;Bergen op Zoom;Noord-Brabant;51.489;4.298
4622;Bergen op Zoom;Noord-Brabant;51.497;4.298
4623;Bergen op Zoom;Noord-Brabant;51.496;4.311
4624;Bergen op Zoom;Noord-Brabant;51.479;4.302
4625;Bergen op Zoom;Noord-Brabant;51.478;4.302
4630;Hoogerheide;Noord-Brabant;51.433;4.317
4631;Hoogerheide;Noord-Brabant;51.433;4.317
4634;Woensdrecht;Noord-Brabant;51.409;4.275
4635;Huijbergen;Noord-Brabant;51.431;4.38
4640;Ossendrecht;Noord-Brabant;51.414;4.322
4641;Ossendrecht;Noord-Brabant;51.414;4.322
4645;Putte;Noord-Brabant;51.356;4.394
4650;Steenbergen;Noord-Brabant;51.588;4.328
4651;Oud Gastel;Noord-Brabant;51.588;4.328
4652;Steenbergen;Noord-Brabant;51.589;4.313
4655;De Heen;Noord-Brabant;51.606;4.271
4660;Halsteren;Noord-Brabant;51.516;4.3
4661;Halsteren;Noord-Brabant;51.516;4.3
4664;Lepelstraat;Noord-Brabant;51.551;4.277
4670;Dinteloord;Noord-Brabant;51.631;4.367
4671;Heijningen;Noord-Brabant;51.631;4.367
4675;Sint Philipsland;Zeeland;51.616;4.162
4681;Nieuw-Vossemeer;Noord-Brabant;51.588;4.215
4690;Tholen;Zeeland;51.536;4.226
4691;Tholen;Zeeland;51.536;4.226
4693;Poortvliet;Zeeland;51.541;4.158
4694;Scherpenisse;Zeeland;51.546;4.11
4695;Sint-Maartensdijk;Zeeland;51.553;4.052
4696;Stavenisse;Zeeland;51.595;4.026
4697;Sint-Annaland;Zeeland;51.593;4.081
4698;Oud-Vossemeer;Zeeland;51.571;4.198
4700;Roosendaal;Noord-Brabant;51.531;4.456
4701;Roosendaal;Noord-Brabant;51.531;4.456
4702;Roosendaal;Noord-Brabant;51.526;4.469
4703;Roosendaal;Noord-Brabant;51.53;4.438
4704;Roosendaal;Noord-Brabant;51.54;4.452
4705;Roosendaal;Noord-Brabant;51.547;4.472
4706;Roosendaal;Noord-Brabant;51.524;4.485
4707;Roosendaal;Noord-Brabant;51.525;4.454
4708;Roosendaal;Noord-Brabant;51.528;4.447
4709;Nispen;Noord-Brabant;51.486;4.46
4710;St. Willebrord;Noord-Brabant;52.087;4.656
4711;Rucphen;Noord-Brabant;51.551;4.593
4714;Schijf;Noord-Brabant;51.537;4.596
4715;Roosendaal;Noord-Brabant;51.532;4.549
4721;Schijf;Noord-Brabant;51.497;4.557
4722;Schijf;Noord-Brabant;51.496;4.565
4724;Wouw;Noord-Brabant;51.523;4.39
4725;Nispen;Noord-Brabant;51.484;4.394
4726;Heerle;Noord-Brabant;51.512;4.365
4727;Moerstraten;Noord-Brabant;51.525;4.346
4730;Oudenbosch;Noord-Brabant;51.586;4.539
4731;Oudenbosch;Noord-Brabant;51.586;4.539
4735;Zegge;Noord-Brabant;51.554;4.516
4740;Hoeven;Noord-Brabant;52.087;4.656
4741;Hoeven;Noord-Brabant;51.583;4.586
4744;Bosschenhoofd;Noord-Brabant;51.563;4.544
4750;Oud Gastel;Noord-Brabant;51.576;4.414
4751;Oudenbosch;Noord-Brabant;51.592;4.468
4754;Stampersgat;Noord-Brabant;51.614;4.443
4756;Kruisland;Noord-Brabant;51.565;4.408
4758;Standdaarbuiten;Noord-Brabant;51.611;4.518
4759;Noordhoek;Noord-Brabant;51.644;4.531
4760;Zevenbergen;Noord-Brabant;51.643;4.611
4761;Zevenbergen;Noord-Brabant;51.643;4.611
4762;Zevenbergen;Noord-Brabant;51.64;4.617
4765;Zevenbergschen Hoek;Noord-Brabant;51.668;4.681
4766;Lage Zwaluwe;Noord-Brabant;51.684;4.689
4771;Langeweg;Noord-Brabant;51.638;4.639
4772;Langeweg;Noord-Brabant;51.627;4.633
4780;Moerdijk;Noord-Brabant;51.705;4.624
4781;Moerdijk;Noord-Brabant;51.705;4.624
4782;Moerdijk;Noord-Brabant;51.703;4.623
4790;Klundert;Noord-Brabant;51.659;4.534
4791;Klundert;Noord-Brabant;51.659;4.534
4793;Fijnaart;Noord-Brabant;51.637;4.474
4794;Heijningen;Noord-Brabant;51.655;4.41
4796;Oudemolen;Noord-Brabant;51.652;4.464
4797;Willemstad;Noord-Brabant;51.691;4.438
4800;Breda;Noord-Brabant;51.593;4.777
4801;Breda;Noord-Brabant;51.593;4.777
4802;Breda;Noord-Brabant;51.593;4.777
4803;Breda;Noord-Brabant;51.593;4.777
4811;Breda;Noord-Brabant;51.593;4.777
4812;Breda;Noord-Brabant;51.581;4.765
4813;Breda;Noord-Brabant;51.579;4.744
4814;Breda;Noord-Brabant;51.592;4.77
4815;Breda;Noord-Brabant;51.6;4.773
4816;Breda;Noord-Brabant;51.598;4.781
4817;Breda;Noord-Brabant;51.596;4.81
4818;Breda;Noord-Brabant;51.581;4.78
4819;Breda;Noord-Brabant;51.579;4.776
4820;Breda;Noord-Brabant;51.604;4.753
4822;Breda;Noord-Brabant;51.619;4.739
4823;Breda;Noord-Brabant;51.609;4.72
4824;Breda;Noord-Brabant;51.604;4.753
4825;Breda;Noord-Brabant;51.602;4.769
4826;Breda;Noord-Brabant;51.604;4.778
4827;Breda;Noord-Brabant;51.61;4.794
4834;Breda;Noord-Brabant;51.575;4.795
4835;Breda;Noord-Brabant;51.572;4.782
4836;Breda;Noord-Brabant;51.562;4.784
4837;Breda;Noord-Brabant;51.571;4.776
4838;Breda;Noord-Brabant;51.551;4.736
4839;Breda;Noord-Brabant;51.578;4.711
4840;Prinsenbeek;Noord-Brabant;51.599;4.722
4841;Breda;Noord-Brabant;51.6;4.718
4844;Terheijden;Noord-Brabant;51.643;4.752
4845;Bavel;Noord-Brabant;51.659;4.739
4847;Teteringen;Noord-Brabant;51.608;4.816
4849;Dorst;Noord-Brabant;51.59;4.864
4850;Ulvenhout;Noord-Brabant;51.55;4.8
4851;Ulvenhout;Noord-Brabant;51.55;4.8
4854;Bavel;Noord-Brabant;51.562;4.827
4855;Galder;Noord-Brabant;51.527;4.778
4856;Strijbeek;Noord-Brabant;51.518;4.794
4858;Ulvenhout AC;Noord-Brabant;51.541;4.82
4859;Bavel AC;Noord-Brabant;51.556;4.861
4860;Chaam;Noord-Brabant;51.504;4.863
4861;Chaam;Noord-Brabant;51.504;4.863
4870;Etten-Leur;Noord-Brabant;51.581;4.64
4871;Etten-Leur;Noord-Brabant;51.581;4.64
4872;Etten-Leur;Noord-Brabant;51.569;4.637
4873;Etten-Leur;Noord-Brabant;51.568;4.637
4874;Etten-Leur;Noord-Brabant;51.572;4.621
4875;Etten-Leur;Noord-Brabant;51.568;4.631
4876;Etten-Leur;Noord-Brabant;51.568;4.634
4877;Etten-Leur;Noord-Brabant;51.572;4.609
4878;Etten-Leur;Noord-Brabant;51.568;4.611
4879;Etten-Leur;Noord-Brabant;51.56;4.604
4880;Zundert;Noord-Brabant;51.471;4.658
4881;Zundert;Noord-Brabant;51.471;4.658
4882;Klein Zundert;Noord-Brabant;51.481;4.656
4884;Wernhout;Noord-Brabant;51.455;4.64
4885;Achtmaal;Noord-Brabant;51.453;4.589
4890;Rijsbergen;Noord-Brabant;51.513;4.696
4891;Rijsbergen;Noord-Brabant;51.513;4.696
4900;Oosterhout;Noord-Brabant;51.651;4.857
4901;Oosterhout;Noord-Brabant;51.651;4.857
4902;Oosterhout;Noord-Brabant;51.641;4.856
4903;Dorst;Noord-Brabant;51.629;4.87
4904;Oosterhout;Noord-Brabant;51.629;4.857
4905;Oosterhout;Noord-Brabant;51.651;4.85
4906;Den Hout;Noord-Brabant;51.674;4.829
4907;Oosterhout;Noord-Brabant;51.654;4.874
4908;Oosterhout;Noord-Brabant;51.664;4.858
4909;Oosteind;Noord-Brabant;51.66;4.892
4911;Den Hout;Noord-Brabant;51.661;4.792
4920;Made;Noord-Brabant;51.68;4.8
4921;Made;Noord-Brabant;51.68;4.8
4924;Drimmelen;Noord-Brabant;51.734;4.811
4926;Lage Zwaluwe;Noord-Brabant;51.714;4.69
4927;Hooge Zwaluwe;Noord-Brabant;51.691;4.741
4930;Geertruidenberg;Noord-Brabant;51.706;4.862
4931;Geertruidenberg;Noord-Brabant;51.706;4.862
4940;Raamsdonksveer;Noord-Brabant;51.692;4.882
4941;Raamsdonksveer;Noord-Brabant;51.692;4.882
4942;Raamsdonksveer;Noord-Brabant;51.701;4.883
4944;Raamsdonk;Noord-Brabant;51.689;4.911
5000;Tilburg;Noord-Brabant;51.579;5.09
5001;Tilburg;Noord-Brabant;51.579;5.09
5002;Tilburg;Noord-Brabant;52.087;4.656
5003;Tilburg;Noord-Brabant;51.579;5.09
5004;Tilburg;Noord-Brabant;51.579;5.09
5011;Tilburg;Noord-Brabant;51.579;5.09
5012;Tilburg;Noord-Brabant;51.576;5.096
5013;Tilburg;Noord-Brabant;51.563;5.107
5014;Tilburg;Noord-Brabant;51.562;5.097
5015;Tilburg;Noord-Brabant;51.568;5.121
5017;Tilburg;Noord-Brabant;51.556;5.105
5018;Tilburg;Noord-Brabant;51.547;5.114
5021;Tilburg;Noord-Brabant;51.549;5.104
5022;Tilburg;Noord-Brabant;51.545;5.101
5025;Tilburg;Noord-Brabant;51.545;5.074
5026;Tilburg;Noord-Brabant;51.543;5.075
5032;Tilburg;Noord-Brabant;51.548;5.049
5035;Tilburg;Noord-Brabant;51.584;4.983
5036;Tilburg;Noord-Brabant;51.569;5.003
5037;Tilburg;Noord-Brabant;51.561;5.064
5038;Tilburg;Noord-Brabant;51.557;5.089
5041;Tilburg;Noord-Brabant;51.562;5.088
5042;Tilburg;Noord-Brabant;51.574;5.066
5043;Tilburg;Noord-Brabant;51.585;5.012
5044;Tilburg;Noord-Brabant;51.576;5.045
5045;Tilburg;Noord-Brabant;51.58;5.003
5046;Tilburg;Noord-Brabant;51.577;5.084
5047;Tilburg;Noord-Brabant;51.594;5
5048;Tilburg;Noord-Brabant;51.58;5.062
5049;Tilburg;Noord-Brabant;51.582;5.071
5050;Goirle;Noord-Brabant;51.519;5.068
5051;Goirle;Noord-Brabant;51.519;5.068
5052;Goirle;Noord-Brabant;51.525;5.055
5053;Oisterwijk;Noord-Brabant;51.529;5.086
5056;Berkel-Enschot;Noord-Brabant;51.577;5.137
5057;Berkel-Enschot;Noord-Brabant;51.592;5.138
5059;Heukelom;Noord-Brabant;51.583;5.161
5060;Oisterwijk;Noord-Brabant;51.577;5.174
5061;Oisterwijk;Noord-Brabant;51.575;5.178
5062;Oisterwijk;Noord-Brabant;51.576;5.215
5063;Oisterwijk;Noord-Brabant;51.58;5.17
5066;Oisterwijk;Noord-Brabant;51.548;5.181
5070;Udenhout;Noord-Brabant;51.612;5.152
5071;Udenhout;Noord-Brabant;51.612;5.152
5074;Biezenmortel;Noord-Brabant;51.615;5.193
5076;Haaren;Noord-Brabant;51.596;5.214
5080;Hilvarenbeek;Noord-Brabant;51.483;5.138
5081;Hilvarenbeek;Noord-Brabant;51.483;5.138
5084;Hilvarenbeek;Noord-Brabant;51.506;5.158
5085;Esbeek;Noord-Brabant;51.465;5.141
5087;Diessen;Noord-Brabant;51.474;5.173
5089;Haghorst;Noord-Brabant;51.49;5.227
5091;Oost West en Middelbeers;Noord-Brabant;51.467;5.248
5094;Lage Mierde;Noord-Brabant;51.404;5.147
5095;Hooge Mierde;Noord-Brabant;51.377;5.105
5096;Hulsel;Noord-Brabant;51.392;5.166
5100;Dongen;Noord-Brabant;51.625;4.935
5101;Dongen;Noord-Brabant;51.625;4.935
5102;Dongen;Noord-Brabant;51.634;4.932
5103;Dongen;Noord-Brabant;51.635;4.942
5104;Dongen;Noord-Brabant;51.621;4.945
5105;Dongen;Noord-Brabant;51.618;4.965
5106;Dongen;Noord-Brabant;51.647;4.944
5107;Dongen;Noord-Brabant;51.62;4.916
5109;'s Gravenmoer;Noord-Brabant;51.656;4.941
5110;Baarle-Nassau;Noord-Brabant;51.447;4.929
5111;Baarle-Nassau;Noord-Brabant;51.447;4.929
5113;Ulicoten;Noord-Brabant;51.451;4.868
5114;Baarle-Nassau;Noord-Brabant;51.424;4.796
5120;Rijen;Noord-Brabant;51.59;4.902
5121;Rijen;Noord-Brabant;51.59;4.902
5122;Rijen;Noord-Brabant;51.589;4.926
5124;Molenschot;Noord-Brabant;51.583;4.89
5125;Hulten;Noord-Brabant;51.571;4.955
5126;Gilze;Noord-Brabant;51.539;4.944
5130;Alphen;Noord-Brabant;51.493;4.956
5131;Riel;Noord-Brabant;51.493;4.956
5133;Riel;Noord-Brabant;51.537;4.994
5140;Waalwijk;Noord-Brabant;51.688;5.048
5141;Waalwijk;Noord-Brabant;51.688;5.048
5142;Waalwijk;Noord-Brabant;51.686;5.08
5143;Waalwijk;Noord-Brabant;51.684;5.077
5144;Sprang-Capelle;Noord-Brabant;51.683;5.068
5145;Waalwijk;Noord-Brabant;51.696;5.046
5146;Waalwijk;Noord-Brabant;51.674;5.041
5150;Drunen;Noord-Brabant;51.688;5.116
5151;Drunen;Noord-Brabant;51.688;5.116
5152;Drunen;Noord-Brabant;51.685;5.123
5154;Drunen;Noord-Brabant;51.695;5.142
5160;Sprang-Capelle;Noord-Brabant;51.674;5.023
5161;Sprang-Capelle;Noord-Brabant;51.678;4.987
5162;Waspik;Noord-Brabant;52.087;4.656
5165;Raamsdonk;Noord-Brabant;51.679;4.948
5170;Kaatsheuvel;Noord-Brabant;51.656;5.029
5171;Kaatsheuvel;Noord-Brabant;51.656;5.029
5172;Kaatsheuvel;Noord-Brabant;51.653;5.025
5175;Loon op Zand;Noord-Brabant;51.625;5.067
5176;De Moer;Noord-Brabant;51.625;5.015
5200;'s-Hertogenbosch;Noord-Brabant;51.688;5.294
5201;'s-Hertogenbosch;Noord-Brabant;51.688;5.294
5202;'s-Hertogenbosch;Noord-Brabant;51.688;5.294
5203;'s-Hertogenbosch;Noord-Brabant;51.688;5.294
5211;'s-Hertogenbosch;Noord-Brabant;51.688;5.294
5212;'s-Hertogenbosch;Noord-Brabant;51.697;5.306
5213;'s-Hertogenbosch;Noord-Brabant;51.691;5.318
5215;'s-Hertogenbosch;Noord-Brabant;51.688;5.317
5216;'s-Hertogenbosch;Noord-Brabant;51.68;5.311
5221;'s-Hertogenbosch;Noord-Brabant;51.72;5.269
5222;'s-Hertogenbosch;Noord-Brabant;51.698;5.291
5223;'s-Hertogenbosch;Noord-Brabant;51.696;5.297
5224;'s-Hertogenbosch;Noord-Brabant;51.696;5.267
5231;'s-Hertogenbosch;Noord-Brabant;51.704;5.318
5232;'s-Hertogenbosch;Noord-Brabant;51.705;5.319
5233;'s-Hertogenbosch;Noord-Brabant;51.714;5.316
5234;'s-Hertogenbosch;Noord-Brabant;51.725;5.284
5235;'s-Hertogenbosch;Noord-Brabant;51.722;5.316
5236;'s-Hertogenbosch;Noord-Brabant;51.729;5.326
5237;'s-Hertogenbosch;Noord-Brabant;51.732;5.3
5240;Rosmalen;Noord-Brabant;51.712;5.354
5241;Rosmalen;Noord-Brabant;51.712;5.354
5242;Rosmalen;Noord-Brabant;51.71;5.358
5243;Rosmalen;Noord-Brabant;51.717;5.366
5244;Rosmalen;Noord-Brabant;51.713;5.373
5245;Rosmalen;Noord-Brabant;51.729;5.356
5246;'s-Hertogenbosch;Noord-Brabant;51.699;5.335
5247;Rosmalen;Noord-Brabant;51.711;5.368
5248;Rosmalen;Noord-Brabant;51.705;5.381
5249;Rosmalen;Noord-Brabant;51.725;5.398
5250;Vlijmen;Noord-Brabant;51.695;5.214
5251;Vlijmen;Noord-Brabant;51.694;5.225
5252;Vlijmen;Noord-Brabant;51.698;5.21
5253;Nieuwkuijk;Noord-Brabant;51.693;5.192
5254;Haarsteeg;Noord-Brabant;51.711;5.203
