postcode;stedelijkheid;n;longitude;latitude
8537;5;10;5.7952089;52.8765088
8538;5;24;5.7882134;52.8351747
8539;5;27;5.8221183;52.8657786
8541;5;4;5.800925599999999;53.00948409999999
8542;5;11;5.7884014;53.015484
8551;5;63;5.653975300000001;52.9398202
8552;5;1;5.638847;52.9580359
8553;5;5;5.5948103;52.943968
8554;5;1;5.615855100000001;52.9295187
8556;5;34;5.6414862;52.9040889
8561;4,22222;117;5.5979319;52.9088408
8563;5;21;5.6207072;52.8862466
8564;5;5;5.569333299999999;52.88597900000001
8565;5;17;5.6163517;52.8649412
8566;5;15;5.5735528;52.8562058
8567;5;51;5.5308077;52.8474544
8571;5;21;5.5550898;52.9000935
8572;5;10;5.496283699999999;52.8624978
8573;5;4;5.468178399999999;52.85842
8574;5;45;5.4489601;52.8646798
8581;5;11;5.5479917;52.9327087
8582;5;10;5.5165795;52.9126485
8583;5;3;5.495909699999999;52.8947795
8584;5;23;5.4695672;52.8825509
8601;2,43571;140;5.640579;53.033371
8602;2,54783;115;5.6495921;53.0437233
8603;2,33333;120;5.668068799999999;53.0414961
8604;3,26984;126;5.6840137;53.0353444
8605;2,14706;68;5.673233000000001;53.0331644
8606;2,42157;102;5.6860867;53.0204238
8607;3,05645;124;5.6645381;53.016064
8608;3,32813;128;5.645198;53.0223731
8611;5;12;5.540877300000001;52.9653383
8612;5;1;5.5480434;52.9838507
8613;5;1;5.520154199999999;52.9986146
8614;5;25;5.5609375;52.9967131
8615;5;19;5.5409139;53.0165036
8616;5;2;5.554518;53.0158686
8617;5;8;5.578873499999999;53.017422
8618;5;14;5.601062199999999;53.0082964
8621;5;70;5.5895072;52.9684445
8622;5;19;5.6675946;52.9809007
8623;5;11;5.653327399999999;52.9950467
8624;5;19;5.7315881;53.0074604
8625;5;30;5.685625099999999;53.0015866
8626;5;8;5.7195472;53.0322922
8627;5;9;5.7143149;53.0568035
8628;5;11;5.7052669;53.0464551
8629;5;49;5.6716044;53.06693689999999
8631;4,8;5;5.666863999999999;53.0523354
8632;5;8;5.6256074;53.0610341
8633;5;24;5.6359568;53.04437060000001
8635;5;24;5.6896865;53.087646
8636;5;7;5.6826631;53.1203532
8637;5;12;5.6980958;53.1115207
8641;5;5;5.660602;53.0971254
8642;5;8;5.664123099999999;53.0807758
8644;5;5;5.7209938;53.0888411
8647;5;13;5.7359162;53.0611554
8651;5;90;5.6311458;53.00418089999999
8658;5;5;5.512640600000001;53.0124307
8701;3,48485;264;5.519434599999999;53.063314
8702;4,28261;46;5.5429188;53.0689611
8711;4,46452;155;5.4323137;52.9703518
8713;5;44;5.4124434;52.9389631
8715;5;36;5.376737599999999;52.878726
8721;5;29;5.4133714;52.8743728
8722;5;14;5.4040481;52.89630709999999
8723;5;91;5.448851299999999;52.9157757
8724;5;10;5.5037272;52.9509149
8731;5;72;5.5826246;53.10350800000001
8732;5;12;5.569361499999999;53.1230129
8733;5;3;5.6123235;53.1223432
8734;5;37;5.619624600000001;53.09906849999999
8735;5;13;5.6480408;53.10311720000001
8736;5;6;5.6328545;53.0795644
8737;5;5;5.601604;53.07834399999999
8741;5;4;5.5721528;53.0689429
8742;5;14;5.5510011;53.08341309999999
8743;5;3;5.526605099999999;53.0818528
8744;5;9;5.485727;53.0837452
8745;5;3;5.4689095;53.0683439
8746;5;6;5.453488999999999;53.0771393
8747;5;12;5.4244503;53.0865553
8748;5;80;5.4986219;53.0966324
8749;5;32;5.4347338;53.1211449
8751;5;12;5.3935809;53.10413759999999
8752;5;1;5.3726366;53.0673408
8753;5;4;5.3904288;53.0881018
8754;4,5;130;5.408445899999999;53.0576322
8755;5;5;5.422802600000001;53.04350420000001
8756;5;2;5.413899499999999;53.0331323
8757;5;10;5.41753;53.0168036
8758;5;5;5.4450026;53.03440620000001
8759;5;18;5.4628469;53.0551456
8761;5;9;5.4386521;53.0023722
8762;5;4;5.4901145;53.0026993
8763;5;17;5.4700631;53.0224792
8764;5;6;5.494386599999999;53.0240514
8765;5;16;5.5151391;53.0419517
8766;5;1;5.2106919;53.0213353
8771;5;38;5.5875636;53.0601322
8772;5;1;5.6155083;53.0453382
8773;5;9;5.5928883;53.0356245
8774;5;9;5.555978;53.04005009999999
8775;5;1;5.4937037;52.98637549999999
8801;3,42609;230;5.5568376;53.18027720000001
8802;3,92262;168;5.5287618;53.1950854
8804;5;43;5.564000399999999;53.1475494
8805;5;12;5.5097005;53.1689693
8806;5;24;5.4956971;53.1507229
8807;5;11;5.4924206;53.1859662
8808;5;14;5.5446098;53.2051513
8809;5;3;5.5673206;53.21489620000001
8811;5;17;5.5889619;53.2192854
8812;5;9;5.6004784;53.207939
8813;5;6;5.57775;53.19820199999999
8814;5;3;5.6040449;53.1915659
8816;5;5;5.619935;53.2016201
8821;5;25;5.438975;53.14253429999999
8822;5;35;5.4914111;53.1293339
8823;5;16;5.5323543;53.1274374
8831;5;37;5.6323633;53.14433349999999
8832;5;3;5.667013799999999;53.1615836
8833;5;1;5.6784921;53.1502385
8834;5;12;5.6762776;53.1395478
8835;5;22;5.6575183;53.1323451
8841;5;6;5.6279305;53.16478790000001
8842;5;20;5.5957037;53.1676572
8843;5;12;5.6028252;53.1349331
8844;5;3;5.6434087;53.1141277
8845;5;3;5.5388132;53.1082532
8851;5;50;5.553998;53.2344298
8852;5;5;5.555814199999999;53.2519101
8853;5;3;5.5226301;53.2331863
8854;5;24;5.5089339;53.2338204
8855;5;56;5.4949033;53.2155581
8856;5;10;5.463586800000001;53.2142977
8857;5;22;5.459319199999999;53.1928887
8861;3,11111;234;5.4561221;53.1768359
8862;3,65566;212;5.4568733;53.1633047
8871;5;1;5.476776;53.1853369
8872;4,90476;21;5.4445904;53.18816289999999
8881;5;85;5.2014347;53.37471739999999
8882;5;3;5.2553075;53.3764164
8883;5;2;5.2695355;53.3784953
8884;5;4;5.2895898;53.3749017
8885;5;1;5.275875099999999;53.3755088
8891;5;33;5.2819929;53.3982454
8892;5;2;5.297487400000001;53.3799642
8893;5;5;5.3019577;53.385179
8894;5;17;5.3065364;53.399864
8895;5;9;5.3319095;53.38790479999999
8896;5;23;5.3527502;53.4059228
8897;5;8;5.4532893;53.4230366
8899;5;44;4.9514271;53.25018439999999
8911;1;186;5.7950927;53.2026778
8912;3,88889;9;5.7559507;53.1897198
8913;1,77451;102;5.7807928;53.2006715
8914;2,52381;21;5.7524581;53.2060963
8915;2,7013;154;5.7673155;53.2107808
8916;1,77273;110;5.7819218;53.2060198
8917;1,07778;90;5.7927898;53.2081932
8918;2,03145;159;5.7944872;53.2162164
8919;3,35;20;5.7598272;53.2246534
8921;1,00364;275;5.8128329;53.20451449999999
8922;1;110;5.8036612;53.2103656
8923;1,76563;64;5.8151038;53.2152112
8924;1,75439;114;5.827143899999999;53.2065166
8925;3,064;125;5.8428933;53.2070956
8926;3,22609;115;5.8698209;53.2192817
8927;4,11111;9;5.8368658;53.21955070000001
8931;2,31818;110;5.7814036;53.1871358
8932;1,7013;231;5.7928302;53.1919824
8933;1,13636;110;5.8076965;53.1966606
8934;1,65385;52;5.8065627;53.1913133
8935;2,5163;184;5.8197296;53.1879691
8936;2,29412;17;5.8243002;53.193148
8937;1,89655;29;5.825437399999999;53.1984952
8938;4,3;10;5.847483599999999;53.1960635
8939;4,0641;78;5.8509287;53.1796869
8941;4,72727;11;5.7994674;53.1660025
9001;4,11538;208;5.8446855;53.1017093
9003;5;44;5.8983949;53.1260432
9004;5;2;5.8681012;53.1626377
9005;5;71;5.840084699999999;53.1451163
9006;5;1;5.8189655;53.1272566
9007;5;3;5.823549;53.1162375
9008;5;40;5.7921588;53.1150719
9009;5;3;5.799606199999999;53.1012184
9011;5;50;5.783140800000001;53.07235
9012;5;26;5.7602799;53.09503669999999
9013;5;10;5.759773200000001;53.0761811
9014;5;12;5.7381497;53.0718332
9021;5;16;5.7334117;53.1152198
9022;5;46;5.7219579;53.1265648
9023;5;20;5.703009799999999;53.1517654
9024;5;20;5.7458522;53.1416064
9025;5;7;5.7403685;53.156718
9026;5;6;5.744602899999999;53.1686635
9027;5;13;5.7034793;53.1706413
9031;5;16;5.732011099999999;53.1746711
9032;5;6;5.705706;53.1813358
9033;5;35;5.7147919;53.19170279999999
9034;5;40;5.718140699999999;53.2077494
9035;5;104;5.6411628;53.1871124
9036;5;111;5.675212999999999;53.21790799999999
9037;5;3;5.6232295;53.2176723
9038;5;14;5.7146272;53.2241289
9041;5;97;5.652194;53.2406198
9043;5;8;5.622965199999999;53.250111
9044;5;34;5.681089699999999;53.23789379999999
9045;5;28;5.720854099999999;53.23734169999999
9047;5;67;5.5973088;53.2432114
9051;4,1841;239;5.7826039;53.2667989
9053;5;7;5.7613385;53.2813497
9054;5;22;5.7776743;53.2846153
9055;5;30;5.790096;53.25291679999999
9056;5;20;5.774080700000001;53.2428815
9057;5;15;5.7924451;53.2311786
9061;5;67;5.884162799999999;53.2374933
9062;5;50;5.8876139;53.2535432
9063;5;20;5.927798699999999;53.2461425
9064;5;21;5.867521;53.2734631
9067;5;11;5.9226711;53.2707338
9071;5;14;5.7349336;53.2880323
9072;5;12;5.639749399999999;53.2979839
9073;5;58;5.7824072;53.3317298
9074;5;95;5.789396;53.29892270000001
9075;5;8;5.5607068;53.2760097
9076;4,55556;144;5.661044599999999;53.2834526
9077;5;29;5.700066500000001;53.2707765
9078;5;37;5.708997999999999;53.3136219
9079;5;68;5.6233821;53.2690132
9081;4,82353;17;5.8276905;53.22540499999999
9082;5;3;5.8417226;53.2341768
9083;3,125;8;5.8106506;53.2228597
9084;4,26786;56;5.7880062;53.1773622
9085;4;1;5.834259599999999;53.18084289999999
9086;4,76923;13;5.8414885;53.1760994
9087;5;3;5.8226421;53.1527205
9088;5;36;5.7737697;53.1591518
9089;5;21;5.7829707;53.1371088
9091;5;9;5.8491626;53.2527342
9101;3,71617;303;6.000525400000001;53.3236546
9102;4,04;25;5.993934899999999;53.3334601
9103;4,16129;62;5.9912638;53.3132949
9104;4,32639;144;5.990615500000001;53.2943863
9105;5;38;5.927307;53.2921421
9106;5;2;5.956709099999999;53.3150273
9107;5;4;5.907200599999999;53.3120797
9108;5;39;5.974992599999999;53.2708252
9109;5;9;6.0164101;53.2687401
9111;5;19;5.8692403;53.2977219
9112;5;19;5.8887818;53.2913473
9113;5;26;6.0303881;53.3004968
9114;5;26;6.0563654;53.30729729999999
9121;5;6;6.004051599999999;53.3397187
9122;5;8;6.0329164;53.3436758
9123;5;27;6.0641772;53.3583362
9124;5;3;6.0687289;53.34727290000001
9125;5;8;6.0513184;53.33191369999999
9131;5;40;6.1050457;53.3372953
9132;5;23;6.1442226;53.3244524
9133;5;46;6.148121799999999;53.3729958
9134;5;21;6.1170202;53.3908508
9135;5;18;6.084483199999999;53.3708434
9136;5;20;6.089256199999999;53.3922719
9137;5;27;6.0481305;53.3808193
9138;5;22;6.0405187;53.3622456
9141;5;25;6.015830100000001;53.39328949999999
9142;5;13;6.0736949;53.4011942
9143;5;22;6.0476277;53.3943904
9144;5;12;6.0013115;53.375059
9145;5;49;5.959757199999999;53.3771433
9146;5;8;6.0075812;53.3557861
9147;5;20;5.9602977;53.3635752
9148;5;5;5.9717999;53.3521685
9151;5;71;5.902069699999999;53.3691798
9152;5;5;5.918482099999999;53.3561813
9153;5;14;5.9372102;53.3538963
9154;5;8;5.941798299999999;53.3428383
9155;5;8;5.9452189;53.3264266
9156;5;10;5.9613764;53.3364466
9161;5;71;5.6391483;53.4469122
9162;5;20;5.6944384;53.4442874
9163;5;69;5.7658694;53.45169929999999
9164;5;30;5.8651434;53.4577056
9166;5;75;6.210805;53.49446460000001
9171;5;35;5.8698047;53.3491121
9172;5;72;5.8122744;53.3411032
9173;5;10;5.8611815;53.32517619999999
9174;5;6;5.8749879;53.3244964
9175;5;6;5.895701799999999;53.3234736
9176;5;3;5.9175797;53.3278021
9177;5;1;5.877000799999999;53.3095142
9178;5;13;5.846820399999999;53.3069403
9201;2,38326;227;6.093575200000001;53.1135028
9202;2,52282;241;6.1198953;53.1067525
9203;2,6431;297;6.094045899999999;53.09998359999999
9204;3,28947;152;6.0694;53.0985458
9205;4,09877;81;6.0621808;53.08946960000001
9206;4,25;8;6.0689186;53.1120647
9207;3,51579;95;6.0959499;53.1241789
9211;5;8;6.078408599999999;53.0764995
9212;4,94286;35;6.0343721;53.08144129999999
9213;4,94444;18;6.0201435;53.0956533
9214;5;2;5.9958602;53.1036266
9215;5;9;5.9657615;53.0849043
9216;5;55;5.9727369;53.1169348
9217;5;16;6.0300331;53.12484019999999
9218;5;47;6.0598924;53.1341212
9219;5;13;6.031884799999999;53.1490456
9221;5;38;6.103551299999999;53.1426891
9222;5;41;6.1562454;53.129172
9223;5;29;6.1432202;53.14874829999999
9231;4,25434;173;6.1630063;53.174737
9233;5;44;6.1318328;53.1601395
9241;5;62;6.186376399999999;53.0466503
9243;5;52;6.270519699999999;53.08000939999999
9244;5;97;6.0708394;53.058004
9245;5;34;5.988535;53.0621799
9246;5;5;6.1144013;53.0665601
9247;4,71429;112;6.1684923;53.0907462
9248;5;25;6.2340652;53.1035192
9249;5;23;6.2036789;53.10780829999999
9251;3,98276;232;6.005179099999999;53.2017209
9254;4,18898;127;5.952414999999999;53.2151807
9255;5;47;5.8927384;53.1965332
9256;5;19;5.9134172;53.227935
9257;5;60;5.9960852;53.22380010000001
9258;4,96429;28;6.0488811;53.2103176
9261;5;47;6.069352599999999;53.1768502
9262;5;44;6.011914;53.1689614
9263;5;51;5.9625939;53.1660415
9264;5;17;5.939032099999999;53.1375179
9265;5;17;5.917937999999999;53.184477
9269;5;110;5.9731863;53.2465781
9271;4,32353;136;6.0307255;53.25449380000001
9281;5;108;6.129722399999999;53.1818603
9283;5;43;6.1868871;53.2032229
9284;5;43;6.1616727;53.2153433
9285;4,44382;178;6.146955999999999;53.2431413
9286;5;30;6.097399299999999;53.2402817
9287;5;55;6.0519316;53.2398978
9288;5;74;6.089781599999999;53.2217467
9289;5;52;6.1178552;53.2067919
9291;4,31361;169;6.150857299999999;53.2916313
9292;5;7;6.176578399999999;53.2659501
9293;5;17;6.1891093;53.3058876
9294;5;26;6.113388899999999;53.2962662
9295;5;23;6.0840391;53.30588729999999
9296;5;8;6.089892;53.2771777
9297;5;6;6.1131325;53.2638143
9298;5;87;6.074527;53.2630852
9299;5;17;6.0488238;53.2495195
9301;3,4519;343;6.4371719;53.13589839999999
9302;3,83784;74;6.399943299999999;53.1338568
9304;5;13;6.4598006;53.1130637
9305;5;9;6.4224212;53.1177901
9306;5;5;6.4349874;53.1117095
9307;5;9;6.4020334;53.1053888
9311;4,2381;42;6.379387899999999;53.1282095
9312;4,55556;36;6.3966007;53.15699919999999
9313;5;5;6.4283525;53.1579887
9314;5;8;6.4601219;53.1589689
9315;5;16;6.4749216;53.1770816
9321;4,95135;185;6.4868509;53.1386005
9331;4,88312;154;6.4635551;53.06966449999999
9333;5;15;6.4547732;53.0917363
9334;5;10;6.5024484;53.0567467
9335;5;7;6.4616584;53.0319929
9336;5;6;6.492347700000001;53.0141354
9337;5;11;6.4309474;53.0498466
9341;5;45;6.3983972;53.0300237
9342;5;22;6.3832545;53.0848023
9343;5;9;6.3309202;53.0849032
9351;3,72183;284;6.377099800000001;53.1634505
9354;5;85;6.3354855;53.1197554
9355;5;12;6.382972499999999;53.2036775
9356;4,20168;119;6.3519206;53.175607
9359;5;4;6.3416175;53.1991307
9361;5;11;6.3350671;53.18596489999999
9362;5;11;6.3185826;53.1827877
9363;4,52247;178;6.241355;53.1355362
9364;5;24;6.2973842;53.15148869999999
9365;5;24;6.3290785;53.1525074
9366;5;9;6.3144089;53.1343795
9367;5;55;6.2750117;53.1148628
9401;2,33054;239;6.5590148;52.9862011
9402;1,94636;261;6.562835499999999;53.0021686
9403;3,3218;289;6.588894199999999;53.0088157
9404;2,94271;192;6.581225099999999;52.9768834
9405;4,43293;164;6.5291919;52.9635848
9406;2,60806;273;6.5352553;53.0036904
9407;2,91925;161;6.5597601;53.0185209
9408;4;137;6.5064207;52.9998813
9409;4,92308;13;6.616259299999999;53.02078030000001
9411;4,07843;255;6.4983409;52.8629348
9412;4,83333;24;6.5194128;52.87119819999999
9413;4,89286;28;6.5068817;52.8476653
9414;5;46;6.5465724;52.9195162
9415;5;38;6.486552199999999;52.90126900000001
9416;5;4;6.4438049;52.9116779
9417;5;7;6.472094;52.8105647
9418;5;39;6.5212816;52.8132464
9419;5;10;6.549208399999999;52.78481480000001
9421;5;86;6.471021400000001;52.9829439
9422;4,68874;151;6.441619999999999;52.9468137
9423;5;44;6.3985762;52.9114337
9431;4,83234;167;6.6081553;52.85686320000001
9432;5;4;6.6409933;52.8631026
9433;5;22;6.596486199999999;52.8952039
9434;5;8;6.5893204;52.8363832
9435;5;6;6.5882916;52.8176082
9436;5;10;6.6065482;52.7923856
9437;5;6;6.628163900000001;52.81000419999999
9438;5;6;6.6307266;52.82062089999999
9439;5;20;6.6528176;52.811312
9441;5;16;6.6686985;52.8480887
9442;5;20;6.6515067;52.8921297
9443;5;11;6.7065627;52.8890276
9444;5;27;6.6674211;52.9289476
9445;5;1;6.656112900000001;52.9470985
9446;5;5;6.6095209;52.934883
9447;5;4;6.6863832;52.9494386
9448;5;4;6.647595799999999;52.9624003
9449;5;13;6.6777707;52.9714888
9451;4,86957;138;6.6389564;52.9844518
9452;5;2;6.620543500000001;52.9733481
9453;5;2;6.6159316;52.9614749
9454;5;12;6.5914223;52.9466686
9455;5;1;6.5707656;52.9478146
9456;5;1;6.588368;52.9630088
9457;5;2;6.603948099999999;52.97696879999999
9458;5;4;6.6262099;53.0040412
9459;5;1;6.6466935;53.0163824
9461;4,56771;192;6.771113;53.009349
9462;5;66;6.7770533;52.9766438
9463;5;51;6.7322338;53.0223526
9464;5;6;6.7818111;53.0384197
9465;5;11;6.6855502;53.0034103
9466;5;14;6.6656859;53.0369013
9467;5;19;6.6959461;53.045993
9468;5;108;6.7400857;53.05429160000001
9469;5;22;6.6762753;53.0659949
9471;4,58654;208;6.678656999999999;53.0901608
9472;4,69149;94;6.7037605;53.0779455
9473;5;19;6.715710500000001;53.1123797
9474;5;14;6.7505783;53.0968976
9475;5;23;6.6658798;53.10978369999999
9479;5;29;6.658725;53.1236916
9481;4,92366;131;6.562791;53.0750198
9482;5;81;6.6206841;53.0826056
9483;5;23;6.648595299999999;53.0675479
9484;5;5;6.6378045;53.0519566
9485;5;6;6.627025799999999;53.0363674
9486;5;4;6.563584199999999;53.0344954
9487;5;2;6.549913;53.0285059
9488;5;6;6.5249894;53.0339249
9489;4,75;4;6.5171068;53.0154757
9491;5;33;6.530063999999999;53.0552315
9492;5;6;6.5853223;53.05218
9493;5;12;6.614564;53.1153528
9494;5;37;6.5842987;53.1062303
9495;5;8;6.521742199999999;53.1231845
9496;5;12;6.5041042;53.1079466
9497;5;23;6.5376882;53.0872025
9501;3,28082;292;6.939976499999999;53.0103847
9502;3,90909;187;6.9803107;52.9891313
9503;3,84211;114;6.9435889;52.9899378
9511;5;31;6.8456262;53.0266598
9512;5;7;6.88307;53.0217952
9514;5;60;6.851499;52.9939438
9515;5;18;6.8957112;53.00217300000001
9521;4,59231;130;6.9265284;52.9572224
9523;4,83333;12;6.9042065;52.9800984
9524;5;10;6.8770182;52.9277552
9525;5;9;6.8558942;52.9694164
9526;5;5;6.840877;52.95140989999999
9527;5;4;6.807805099999999;52.9452261
9528;5;26;6.8329283;52.91952509999999
9531;4,4;150;6.7639283;52.9234818
9533;5;16;6.7856097;52.9545851
9534;5;8;6.7558982;52.90508029999999
9535;5;1;6.7381994;52.88992649999999
9536;5;16;6.813843599999999;52.8990697
9537;5;6;6.783635299999999;52.89002809999999
9541;5;138;7.131514900000001;53.0152177
9545;5;43;7.1871448;53.0118597
9551;5;105;7.142687100000001;52.9497897
9561;4,53876;258;7.0984276;52.8877521
9563;5;33;7.056827299999999;52.9171864
9564;5;3;7.0367697;52.9143361
9566;5;20;7.1342525;53.0528537
9571;5;59;6.957266199999999;52.9122924
9573;5;7;6.9488236;52.9343496
9574;5;3;6.8993106;52.9049019
9581;4,38889;198;7.0096053;52.9523401
9584;5;35;7.0400433;52.9613236
9585;5;7;7.009402199999999;52.9928114
9591;5;99;7.048134699999999;53.0202012
9601;2,81319;182;6.749649499999999;53.1645046
9602;2,55357;280;6.7400728;53.1542353
9603;3;70;6.7834293;53.130147
9605;5;20;6.7697163;53.1174191
9606;5;33;6.7194341;53.14189039999999
9607;5;32;6.7134958;53.1679039
9608;5;25;6.6743114;53.1876843
9609;5;2;6.6507593;53.1849482
9611;3,63131;198;6.7941756;53.1592642
9615;4,97059;34;6.7438236;53.1837616
9616;5;11;6.7047238;53.19679009999999
9617;5;65;6.6821271;53.21970049999999
9618;5;7;6.7432501;53.2243667
9619;5;25;6.7769274;53.2035154
9621;5;69;6.807432899999999;53.2125934
9623;5;7;6.6873459;53.2410519
9624;5;2;6.7358959;53.2518442
9625;5;18;6.7788641;53.2683523
9626;5;48;6.7988053;53.2347332
9627;5;20;6.833512499999999;53.2462764
9628;5;95;6.8795427;53.2463297
9629;5;5;6.8401877;53.272965
9631;5;10;6.8226097;53.1035864
9632;5;2;6.8055932;53.1342843
9633;5;4;6.822224899999999;53.1373843
9635;5;65;6.8688136;53.2036525
9636;5;110;6.8524876;53.1667307
9641;3,15;180;6.887924700000001;53.0971148
9642;3,46078;204;6.8531929;53.0991242
9644;5;48;6.925472;53.0922294
9645;3,55;140;6.879382;53.1192246
9646;3,68852;61;6.8571941;53.1151034
9648;4,30573;157;6.8562745;53.06923700000001
9649;4,23129;147;6.8610615;53.144608
9651;5;55;6.930648799999999;53.1405689
9654;5;9;6.784684899999999;53.0855013
9655;5;3;6.764627399999999;53.08259469999999
9656;5;5;6.771604399999999;53.0788216
9657;5;2;6.786916799999999;53.0732219
9658;5;12;6.8093574;53.0503385
9659;5;8;6.829854000000001;53.0602971
9661;5;39;7.0063318;53.0496737
9663;4,92357;157;6.950765899999999;53.052941
9665;4,29388;245;7.0033176;53.0930665
9671;2,25926;162;7.0337011;53.142622
9672;4,17857;28;7.058791299999999;53.1438374
9673;3,37363;91;7.0295953;53.1266449
9674;3,36957;92;7.011496200000001;53.1250118
9675;2,98438;192;7.0364405;53.1532753
9677;4,52941;34;7.009913699999999;53.1602518
9678;4,97727;44;6.986358099999999;53.1373056
9679;4,33974;156;6.9526926;53.17172679999999
9681;5;69;7.0027091;53.201251
9682;5;62;7.0473572;53.2094359
9684;5;93;7.0976685;53.2118548
9685;5;13;7.047531200000001;53.16884409999999
9686;5;84;7.1145451;53.1675547
9687;5;14;7.1676362;53.1805949
9688;5;22;7.192827899999999;53.222375
9691;5;2;7.192114800000001;53.1858798
9693;5;67;7.1816206;53.1662235
9695;5;122;7.159281399999999;53.1216002
9696;5;15;7.1411123;53.1470285
9697;5;92;7.0811772;53.1208773
9698;5;54;7.0562503;53.0791257
9699;5;43;7.120288;53.0807046
9711;1;276;6.5703884;53.2164582
9712;1;280;6.5612515;53.2223721
9713;1,29467;319;6.5806755;53.22265160000001
9714;1;131;6.572886899999999;53.2305211
9715;1,03896;231;6.567287700000001;53.23285929999999
9716;1,03604;111;6.5616202;53.23858269999999
9717;1;175;6.5508335;53.2229463
9718;1,03731;268;6.5495551;53.2176072
9721;1,35671;328;6.574259;53.1959621
9722;2,12549;255;6.588141999999999;53.1951938
9723;3,19417;103;6.623908;53.2121374
9724;1;162;6.579523;53.2105441
9725;1;154;6.5684656;53.2084509
9726;1;108;6.5517483;53.2120773
9727;1,84892;139;6.5408369;53.2032129
9728;2,24609;256;6.552160499999999;53.191774
9731;2,74847;163;6.5971467;53.2325598
9732;2,77119;118;6.6131116;53.2330261
9733;2,79612;103;6.61788;53.238172
9734;3,39286;56;6.634500699999999;53.2413049
9735;3;7;6.6039718;53.2389449
9736;2,58929;168;6.601012099999999;53.2485794
9737;2,54545;165;6.5871023;53.2493503
9738;4,125;16;6.552337899999999;53.2512697
9741;1,10891;202;6.5499177;53.2338168
9742;1,20661;242;6.541693500000001;53.2288591
9743;1,77941;272;6.530780999999999;53.21999169999999
9744;4,06707;164;6.4922742;53.2058736
9745;3,93976;83;6.4989118;53.2190324
9746;4,32099;81;6.5039887;53.2403943
9747;3,83333;6;6.535882699999999;53.241352
9749;5;2;6.474459800000001;53.1973812
9751;3,39604;202;6.605106;53.1780306
9752;3,74634;205;6.585832099999999;53.1709902
9753;3,69863;146;6.6300449;53.179346
9755;5;35;6.652630900000001;53.156459
9756;5;53;6.6294705;53.1334325
9761;4,07778;180;6.575575199999999;53.1283219
9765;4,27344;128;6.552980499999999;53.15118450000001
9766;5;28;6.540119799999999;53.17081049999999
9771;5;45;6.5347447;53.29554350000001
9773;5;8;6.5373008;53.3062337
9774;5;29;6.5255224;53.27168649999999
9781;4,1358;243;6.6028253;53.29990979999999
9784;5;12;6.5837419;53.2793074
9785;4,86486;37;6.603591;53.2592609
9791;4,3937;127;6.6951866;53.27309
9792;5;35;6.742283;53.2920921
9793;5;4;6.737181199999999;53.3072768
9794;5;6;6.7045651;53.2969309
9795;5;15;6.727213300000001;53.273991
9796;5;12;6.6696917;53.29889009999999
9797;5;23;6.653378099999999;53.2754349
9798;5;18;6.6621045;53.2532927
9801;4,17391;207;6.4068214;53.2456654
9804;4,98039;51;6.386913;53.2656739
9805;4,625;8;6.3861887;53.2400118
9811;5;11;6.417269699999999;53.2153515
9812;5;3;6.4073857;53.2162222
9821;5;35;6.332535399999999;53.2280038
9822;5;46;6.3740988;53.2257847
9824;5;19;6.262467699999999;53.1668403
9825;5;10;6.297843299999999;53.1838876
9827;5;7;6.4179365;53.1882795
9828;5;20;6.4355521;53.2035482
9831;5;72;6.468960699999999;53.2558313
9832;5;13;6.4598087;53.23198069999999
9833;5;12;6.425715100000001;53.26629149999999
9841;5;1;6.346878299999999;53.26671589999999
9842;5;22;6.339157;53.264168
9843;5;98;6.3008331;53.2729667
9844;5;10;6.2731067;53.2744308
9845;5;13;6.259652099999999;53.2616114
9851;5;32;6.2315343;53.2766137
9852;5;10;6.215980399999999;53.3315598
9853;5;26;6.25517;53.31867870000001
9861;5;106;6.2860817;53.20883629999999
9862;5;20;6.3048378;53.2294745
9863;5;34;6.2421542;53.2003363
9864;5;23;6.241346099999999;53.18146059999999
9865;5;74;6.207245899999999;53.169735
9866;5;33;6.251912099999999;53.243084
9871;5;5;6.218540399999999;53.2387472
9872;5;7;6.2039053;53.2320746
9873;5;34;6.2075421;53.2481106
9881;5;15;6.309849;53.2968455
9882;5;10;6.330668699999999;53.2957405
9883;5;49;6.391560399999999;53.3006086
9884;5;16;6.3587988;53.2807091
9885;5;6;6.3078445;53.3186084
9886;5;8;6.421531;53.3233646
9891;5;33;6.4357733;53.3090567
9892;5;16;6.4724413;53.2854113
9893;5;18;6.4917259;53.2924824
9901;3,66667;144;6.8507419;53.329242
9902;3,57297;185;6.8593699;53.3070697
9903;3,94915;59;6.8314034;53.3086782
9904;5;6;6.8421015;53.35142039999999
9905;5;40;6.872800499999999;53.36049569999999
9906;5;27;6.864162899999999;53.3826852
9907;5;7;6.8355348;53.374841
9908;5;17;6.809599599999999;53.3776823
9909;5;53;6.8331323;53.4007417
9911;5;8;6.819928099999999;53.333721
9912;5;15;6.802937399999999;53.35095390000001
9913;5;11;6.783543;53.33715460000001
9914;5;25;6.7539684;53.3537413
9915;5;33;6.7774225;53.3768062
9917;5;25;6.7921263;53.3217625
9918;5;24;6.7615262;53.3126682
9919;5;90;6.738861399999999;53.3356273
9921;5;44;6.6917047;53.3166135
9922;5;20;6.6995647;53.3486839
9923;5;13;6.7299501;53.3713647
9924;5;2;6.705576499999999;53.3659624
9925;5;3;6.7075464;53.3739838
