postcode;n;longitude;latitude
6642;81;5.761238899999999;51.8515613
6644;87;5.7344013;51.8661256
6645;58;5.697158;51.8785396
6651;236;5.5942725;51.8940837
6652;51;5.6055848;51.8763133
6653;50;5.6681474;51.8825926
6654;43;5.6446378;51.88107240000001
6655;25;5.576927;51.8737
6657;66;5.5479625;51.8777205
6658;167;5.5114104;51.8767886
6659;77;5.4700565;51.86811840000001
6661;308;5.8286929;51.9357513
6662;268;5.848415699999999;51.9029351
6663;146;5.8658809;51.8596385
6665;104;5.8067297;51.9580703
6666;140;5.7518063;51.95015110000001
6668;35;5.6837996;51.94284099999999
6669;120;5.6641968;51.9119517
6671;127;5.7211194;51.9304187
6672;11;5.6898941;51.9239742
6673;65;5.7277679;51.8982646
6674;84;5.745269299999999;51.9186297
6675;58;5.784763;51.916694
6676;4;5.780091800000001;51.9341691
6677;17;5.7781939;51.8851906
6678;54;5.817663899999999;51.8832443
6679;84;4.445034;51.5469523
6681;286;5.9011315;51.9003013
6683;7;4.445034;51.5469523
6684;10;5.8698071;51.8939122
6685;49;5.929116200000001;51.8909362
6686;74;6.0066716;51.8949566
6687;72;5.9561386;51.9081389
6691;171;5.9625615;51.8759846
6701;88;5.663458;51.9570908
6702;76;5.6360702;51.953098
6703;118;5.693321;51.9649396
6704;29;5.7017747;51.9817863
6705;63;5.6973471;51.992622
6706;148;5.6757203;51.9764083
6707;132;5.6647668;51.9716266
6708;259;5.652903100000001;51.9867989
6709;44;5.635453099999999;51.9663978
6711;271;5.6740854;52.0415614
6712;131;5.6619624;52.0474598
6713;264;5.659810999999999;52.0369338
6714;165;5.6463088;52.0442252
6715;158;5.633425;52.0381991
6716;157;5.6312849;52.0276739
6717;300;5.6631806;52.0208308
6718;129;5.702063799999999;52.0641306
6721;336;5.6703804;52.007203
6731;78;5.796830099999999;52.07013860000001
6732;80;5.7758221;52.1296897
6733;59;5.716277;52.1006684
6741;292;5.631377899999999;52.1100765
6744;67;5.5866301;52.0537149
6745;14;5.5872718;52.04039789999999
6811;159;5.9066436;51.9809754
6812;71;5.8755333;51.9838608
6813;141;5.8777633;51.9943732
6814;184;5.9030863;51.9877935
6815;114;5.9064478;52.0035625
6816;82;5.882829099999999;52.0339739
6821;174;5.912752299999999;51.99394849999999
6822;182;5.925169;51.99730839999999
6823;222;5.9381543;52.0032952
6824;247;5.9372731;51.9913857
6825;172;5.9680892;51.9792025
6826;260;5.950182;51.9814374
6827;27;5.9393799;51.9700329
6828;290;5.9231693;51.9801446
6831;97;5.88784;51.9553661
6832;113;5.9107009;51.9608567
6833;140;5.925036599999999;51.9654457
6834;78;5.9280255;51.95600270000001
6835;152;5.908460199999999;51.9503504
6836;243;5.894137600000001;51.9457601
6841;115;5.8903767;51.97515199999999
6842;54;5.8842829;51.9621811
6843;303;5.8644753;51.9631701
6844;99;5.8564699;51.9489686
6845;155;5.8743377;51.94675059999999
6846;141;5.8435647;51.958901
6851;242;5.949701;51.9403084
6852;214;5.9271487;51.9441013
6861;167;5.8304031;51.9914171
6862;203;5.8413961;51.9802492
6865;196;5.797937999999999;51.97974310000001
6866;109;5.7677021;51.97857370000001
6869;25;5.8119597;51.9750685
6871;280;5.7473468;51.9928467
6874;44;5.7891343;52.0014224
6877;5;5.912791599999999;52.0803288
6881;295;5.9869973;52.0048055
6882;220;5.9703539;51.98971179999999
6883;141;5.9968287;51.9883654
6891;62;5.9622937;52.02997569999999
6901;218;6.0768784;51.9258427
6902;39;6.0978781;51.9300639
6903;195;6.0732838;51.9552296
6904;227;6.058186099999999;51.9321156
6905;85;6.0625029;51.92127680000001
6909;62;6.126328000000001;51.9073535
6911;66;6.0439982;51.8824335
6913;29;6.075006699999999;51.9020568
6914;32;6.1100428;51.8790188
6915;107;6.123666099999999;51.8650491
6916;81;6.0813168;51.8699001
6917;28;6.1450457;51.8559779
6921;330;6.0203413;51.95795150000001
6922;160;5.9943491;51.94600459999999
6923;72;6.026717499999999;51.9257703
6924;34;5.987072;51.92779549999999
6931;205;5.9674349;51.9606474
6932;173;5.974520099999999;51.9470135
6941;142;6.1262621;51.9524819
6942;317;6.155891700000001;51.9350045
6951;201;6.0991216;52.0575266
6952;133;6.071394499999999;52.0536416
6953;56;6.1036585;52.04000809999999
6955;43;6.1003943;52.0175827
6956;30;6.1080872;52.0676998
6957;39;6.0588221;52.0729052
6961;293;6.0501346;52.0946334
6964;37;6.0946666;52.1136254
6971;261;6.1667454;52.1045501
6974;29;6.1358478;52.0715758
6975;12;6.1298715;52.135756
6981;165;6.138269500000001;52.0142841
6982;72;6.146478699999999;52.0058827
6983;78;6.1273545;52.00289429999999
6984;8;6.155837;52.0253273
6986;47;6.1199721;51.98468030000001
6987;90;6.080197099999999;51.9867428
6988;27;6.0404424;51.9887907
6991;213;6.0153154;52.02727789999999
6994;52;6.0863969;51.9997059
6996;49;6.195704999999999;52.0232348
6997;24;6.1949121;52.0046711
6998;28;6.201934199999999;51.9910146
6999;60;6.2465223;52.0099153
7001;131;6.2921359;51.9662981
7002;201;6.3164228;51.9769509
7003;82;6.308148;51.9627838
7004;130;6.3566329;51.9615008
7005;23;6.297157899999999;51.9514207
7006;223;6.2542426;51.9696477
7007;158;6.270600099999999;51.9528401
7008;35;6.2640277;51.9757682
7009;196;6.291028499999999;51.983626
7011;150;6.3651054;51.9397945
7021;269;6.3608302;52.009106
7025;79;6.4407774;52.0047551
7031;197;6.194882799999999;51.95950930000001
7035;55;6.229965000000001;51.9364125
7036;16;6.201096;51.92731970000001
7037;69;6.1964013;51.9063342
7038;84;6.2493897;51.9035288
7039;41;6.2197266;51.87591740000001
7041;232;6.252818800000001;51.87416109999999
7044;19;6.262992199999999;51.8895371
7045;30;6.305463899999999;51.8846125
7046;6;6.2942556;51.9090965
7047;42;6.2646638;51.926604
7048;10;6.2830305;51.9335885
7051;178;6.460628799999999;51.9452065
7054;54;6.420710700000001;51.9473937
7055;39;6.4921693;51.9647212
7061;139;6.356364699999999;51.9163715
7064;162;6.3977111;51.90616439999999
7065;42;6.453293599999999;51.9137436
7071;259;6.3780939;51.8939603
7075;59;6.3313348;51.9097591
7076;28;6.3530684;51.88735500000001
7077;19;6.3193695;51.8573383
7078;39;6.383209099999999;51.8432784
7081;135;6.3615195;51.8656731
7083;19;6.4076433;51.8764313
7084;41;6.4592528;51.8815653
7091;209;6.4860758;51.8668205
7095;48;6.501566899999999;51.8898466
7101;341;6.7200985;51.9705137
7102;115;6.6948039;51.9639838
7103;172;6.7172318;51.9866275
7104;57;6.7129254;52.01080529999999
7105;17;6.758503399999999;52.002875
7106;20;6.806917599999999;51.9788089
7107;28;6.7698806;51.9384239
7108;40;6.7193026;51.925388
7109;26;6.6630363;51.9445314
7113;12;6.753381500000001;51.9818974
7115;12;6.745710499999999;51.9504426
7119;15;6.658699599999999;51.9686925
7121;240;6.6179916;51.9258262
7122;230;6.559267999999999;51.93443079999999
7123;28;6.594148;51.9178718
7126;52;6.6257131;51.943985
7131;286;6.5662769;51.9924975
7132;57;6.5639008;51.9753532
7134;40;6.619692;51.9895021
7135;39;6.5104276;51.9849709
7136;67;6.5178394;52.016462
7137;54;6.597982600000001;52.01199279999999
7141;273;6.6188777;52.04273670000001
7142;29;6.656503499999999;52.029972
7151;230;6.626016;52.1008905
7152;113;6.674588399999999;52.0768461
7156;106;6.5624227;52.0618642
7157;49;6.7279097;52.1004345
7161;301;6.5824111;52.1459541
7165;38;6.6466096;52.1583356
7201;222;6.1969389;52.1415659
7202;30;6.1957675;52.1589384
7203;138;6.2146135;52.1526188
7204;277;6.2110656;52.1368275
7205;73;6.1667207;52.1498092
7206;129;6.1953637;52.1270044
7207;176;6.2341997;52.1196305
7211;141;6.2287781;52.17051679999999
7213;163;6.193419;52.1936968
7214;100;6.2233341;52.2214411
7215;36;6.239841999999999;52.2045737
7216;17;6.3182782;52.2217219
7217;71;6.289431;52.1992719
7218;69;6.287734599999999;52.1620567
7221;82;6.1761571;52.056169
7223;47;6.2341232;52.0743928
7224;3;6.1456469;52.05510659999999
7225;9;6.1300219;52.0452849
7226;15;6.2098438;52.0863184
7227;31;6.2270217;52.0428514
7231;193;6.2750746;52.1360973
7232;72;6.2352007;52.1315582
7233;12;6.241238;52.10594810000001
7234;20;6.260414;52.0863009
7241;266;6.453247300000001;52.17442089999999
7242;156;6.4054172;52.1583796
7244;86;6.4488955;52.1267058
7245;161;6.3777053;52.199858
7251;291;6.326772399999999;52.09605939999999
7255;215;6.3438247;52.0525698
7256;51;6.2884644;52.0316067
7261;281;6.455464399999999;52.0677813
7263;35;6.4777973;52.0186743
7271;258;6.5108954;52.1019906
7273;25;6.5803547;52.1087782
7274;65;6.520808799999999;52.1440537
7275;42;6.5257748;52.1650945
7311;273;5.9582343;52.2138146
7312;312;5.935978100000001;52.20427859999999
7313;103;5.9154895;52.218632
7314;204;5.946039900000001;52.2197603
7315;153;5.9502598;52.2315414
7316;216;5.9605077;52.2243602
7317;17;5.971974899999999;52.2384408
7321;140;5.9896128;52.2108922
7322;267;5.980512099999999;52.2233472
7323;258;6.0000474;52.2356828
7324;1;5.985889999999999;52.24040129999999
7325;227;6.0221493;52.2132321
7326;223;6.013652500000001;52.1896843
7327;146;5.9936604;52.19070259999999
7328;190;5.9878998;52.202985
7329;67;5.996754999999999;52.1972058
7331;312;5.969287899999999;52.2025966
7332;20;5.9844764;52.1871732
7333;234;5.9713968;52.181177
7334;56;5.95808;52.18185090000001
7335;176;5.954826799999999;52.1979992
7336;14;5.9403733;52.1934001
7339;176;5.8931714;52.1771238
7341;26;6.0124563;52.26171489999999
7345;71;5.9278042;52.24466839999999
7346;11;5.8655143;52.205141
7348;7;5.8300056;52.1642875
7351;60;5.9007517;52.11817689999999
7352;3;5.8597576;52.0829795
7361;126;5.9629529;52.1576356
7364;40;6.005637800000001;52.152805
7371;104;6.0070408;52.1128045
7381;49;6.0262959;52.1703918
7382;46;6.081926000000001;52.1781885
7383;98;6.127454800000001;52.1705021
7384;79;6.117928399999999;52.2189616
7391;337;6.0880125;52.2365057
7392;6;6.125357;52.23723769999999
7395;24;6.0424043;52.24418439999999
7396;68;6.091787999999999;52.284319
7397;19;6.0539536;52.2969397
7399;27;6.118873199999999;52.1469783
7411;278;6.160940699999999;52.2527173
7412;318;6.137897199999999;52.26325430000001
7413;188;6.1532509;52.2637878
7414;155;6.1469369;52.2734538
7415;274;6.165849499999999;52.2671311
7416;94;6.18476;52.2608057
7417;123;6.1883061;52.2539513
7418;41;6.1867328;52.2393658
7419;63;6.152105;52.235845
7421;129;6.2213875;52.2428756
7422;65;6.2072105;52.2476233
7423;151;6.208395100000001;52.2528952
7424;91;6.2174654;52.263087
7425;168;6.2316503;52.2583367
7426;2;6.2497809;52.25604329999999
7427;7;6.249369100000001;52.24672959999999
7428;9;6.2457937;52.2309182
7429;26;6.2235602;52.2487617
7431;134;6.161098099999999;52.2913922
7433;145;6.2147245;52.2885787
7434;47;6.2794095;52.2744782
7435;18;6.3126164;52.286048
7437;175;6.3282637;52.2505228
7439;15;6.1491419;52.2453325
7441;147;6.4443436;52.3403365
7442;283;6.4857526;52.3567694
7443;223;6.4812109;52.38107249999999
7447;182;6.453637100000001;52.4093192
7448;62;6.384939999999999;52.3489095
7451;303;6.386195;52.2954319
7461;224;6.5312462;52.3035059
7462;320;6.488345300000001;52.2951944
7463;71;6.4974269;52.31205019999999
7466;16;6.4930365;52.3296523
7467;19;6.5252459;52.3358886
7468;182;6.590657999999999;52.2948592
7471;331;6.5835689;52.23653729999999
7472;7;6.6049089;52.2473496
7475;218;6.521786199999999;52.2346377
7478;97;6.5735392;52.1944248
7481;304;6.7865153;52.1450227
7482;296;6.700021800000001;52.1819645
7483;55;6.7358316;52.1679244
7491;226;6.7084417;52.2588477
7495;94;6.639543799999999;52.27075749999999
7496;57;6.6298334;52.2019353
7497;44;6.6887529;52.2199414
7511;238;6.9044681;52.2208328
7512;166;6.897759;52.2145553
7513;139;6.882892999999999;52.2167592
7514;125;6.893631999999999;52.2254703
7521;253;6.8577923;52.2329
7522;193;6.8610066;52.252731
7523;295;6.894898899999999;52.2374057
7524;98;6.904198399999999;52.2608863
7525;18;6.9474415;52.2690247
7531;251;6.9206166;52.2305594
7532;133;6.9530245;52.2366575
7533;124;6.9199987;52.2212553
7534;226;6.9450818;52.2051033
7535;100;6.9220992;52.2091247
7536;8;6.937079799999999;52.186902
7541;99;6.900523799999999;52.2050554
7542;252;6.8993005;52.1864551
7543;183;6.8802715;52.2062406
7544;331;6.8696991;52.1775189
7545;360;6.8505543;52.210641
7546;223;6.8292521;52.1798723
7547;63;6.8261664;52.2227292
7548;111;6.793997099999999;52.2032474
7551;150;6.7933816;52.2633239
7552;331;6.820466499999999;52.2550851
7553;303;6.7894267;52.2542087
7554;70;6.7371965;52.222516
7555;281;6.7650031;52.2662915
7556;324;6.785120999999999;52.2784844
7557;299;6.8148824;52.2740968
7558;290;6.8282773;52.2866733
7559;216;6.803827699999999;52.2987709
7561;72;6.8470292;52.3069541
7562;16;6.8741087;52.3053778
7571;78;6.928914;52.3115195
7572;155;6.9174279;52.3068505
7573;102;6.941769099999999;52.3147712
7574;134;6.9364321;52.3003901
7575;36;6.916151;52.2949035
7576;167;6.8997858;52.3118925
7577;249;6.9064694;52.32486189999999
7581;210;7.004288099999999;52.2763411
7582;162;6.9854056;52.2560984
7585;17;6.982799399999999;52.2322265
7586;111;7.0369036;52.24235299999999
7587;128;6.9797292;52.31520130000001
7588;42;7.009444599999999;52.35086070000001
7591;283;7.0201722;52.3930167
7595;113;6.8710588;52.3483137
7596;87;6.936076099999999;52.3605479
7597;74;6.8006856;52.3417021
7601;187;6.6803417;52.3405643
7602;170;6.6569205;52.3712889
7603;175;6.6947775;52.3718197
7604;204;6.624795000000001;52.3517146
7605;85;6.6532031;52.3487793
7606;205;6.651931599999999;52.34350629999999
7607;295;6.6949608;52.3584433
7608;299;6.683797299999999;52.383137
7609;273;6.637250099999999;52.3323097
7610;7;6.6431854;52.3854309
7611;41;6.626376199999999;52.3796921
7614;13;6.707862;52.3797657
7615;51;6.716196099999999;52.389319
7621;160;6.7322031;52.3002128
7622;243;6.7592342;52.29866579999999
7623;117;6.7740461;52.3031574
7625;59;6.7278479;52.3245032
7626;23;6.764398799999999;52.31973989999999
7627;76;6.6551724;52.3072578
7631;145;6.896378200000001;52.4083468
7634;31;6.9548245;52.4075909
7635;39;6.984580999999999;52.4433041
7636;34;6.8870491;52.3848158
7637;21;6.916677;52.4205377
7638;15;6.8718305;52.42048250000001
7641;209;6.5597514;52.3660402
7642;178;6.573731800000001;52.3385392
7645;29;6.5537619;52.3984535
7651;188;6.7755944;52.4073199
7661;27;6.8215296;52.4260774
7662;16;6.882578499999999;52.4359137
7663;18;6.826757;52.4471864
7664;26;6.7723939;52.4503184
7665;118;6.7462041;52.3715631
7666;33;6.7949315;52.3741134
7667;43;6.8517979;52.38151999999999
7668;9;6.8339327;52.4066301
7671;297;6.6480676;52.4199241
7672;28;6.6069062;52.4128734
7675;6;6.6824637;52.4768602
7676;105;6.634095599999999;52.4474666
7678;128;6.7294071;52.4153136
7679;45;6.7206408;52.4639841
7681;242;6.5768809;52.4667262
7683;148;6.5226697;52.4697332
7685;24;6.576405299999999;52.49352450000001
7687;33;6.5773543;52.4399382
7688;35;6.539737799999999;52.42597629999999
7691;81;6.624744199999999;52.52296339999999
7692;24;6.5842176;52.5118357
7693;38;6.6306985;52.4904887
7694;41;6.6901581;52.5085611
7695;32;6.6706471;52.5418157
7696;11;6.6162338;52.5448753
7701;313;6.4983761;52.59966499999999
7702;20;6.4530908;52.59008
7705;11;6.5006012;52.6236799
7707;115;6.340203600000001;52.62970439999999
7711;235;6.265821;52.5746893
7715;30;6.2810459;52.61140770000001
7721;195;6.2541699;52.5083455
7722;216;6.288808299999999;52.52525
7731;321;6.4734585;52.4938566
7734;11;6.3595865;52.5053962
7735;17;6.4562707;52.5376475
7736;8;6.538217;52.5063561
7737;17;6.5075131;52.5509126
7738;19;6.371811999999999;52.5583061
7739;21;6.363144999999999;52.5802117
7741;303;6.6989247;52.6582298
7742;179;6.7535997;52.6551202
7751;138;6.742176400000001;52.693364
7753;20;6.6656412;52.6923295
7754;19;6.7444276;52.7308476
7755;12;6.8243434;52.6886524
7756;11;6.7739525;52.6673798
7761;146;6.901271599999999;52.6627032
7764;16;6.865396;52.692992
7765;46;7.0081565;52.6725302
7766;34;7.002763;52.65136469999999
7771;147;6.6049443;52.569629
7772;255;6.6374802;52.5758488
7773;55;6.6020617;52.5791731
7775;56;6.5931672;52.6212376
7776;89;6.538671700000001;52.6242635
7777;28;6.5598642;52.6552877
7778;14;6.6713277;52.5873497
7779;5;6.680115799999999;52.6378222
7781;10;6.5982445;52.6424185
7782;56;6.6280775;52.651485
7783;86;6.6696417;52.6089008
7784;28;6.6315103;52.6083636
7785;2;6.6466316;52.5994681
7786;9;6.7011638;52.5963892
7787;10;6.715910999999999;52.6143291
7788;12;6.654307299999999;52.6312272
7791;25;6.719219;52.5712297
7792;9;6.6785369;52.5601316
7793;18;6.6593928;52.5665734
7794;10;6.575447;52.5471521
7795;6;6.5457519;52.53808280000001
7796;15;6.5679175;52.58777809999999
7797;21;6.5397041;52.5705763
7798;18;6.5880963;52.6000628
7811;149;6.8941536;52.7800234
7812;250;6.8881123;52.7628944
7813;16;6.8600259;52.75511479999999
7814;63;6.8700255;52.7881505
7815;223;6.8974268;52.8000081
7821;4;6.9100667;52.7669929
7822;89;6.9071365;52.7900261
7823;190;6.9277324;52.7955483
7824;232;6.9347107;52.781689
7825;23;6.9348978;52.7547843
7826;77;6.9595536;52.76947209999999
7827;176;6.8909959;52.7465943
7828;45;6.9020733;52.7351959
7831;132;6.9687231;52.8469714
7833;161;6.8678612;52.723748
7841;84;6.7823025;52.7716932
7842;2;6.820727;52.7721746
7843;28;6.8182381;52.7481202
7844;72;6.841867499999999;52.7171921
7845;15;6.810353399999999;52.7163233
7846;25;6.8012844;52.79211919999999
7847;7;6.8161986;52.8100927
7848;58;6.7705246;52.8369307
7849;12;6.7316824;52.8633699
7851;13;6.7489379;52.80587389999999
7852;9;6.7240621;52.81805
7853;7;6.7196009;52.8425214
7854;61;6.6914126;52.7983787
7855;24;6.6725316;52.7779305
7856;10;6.7507636;52.770807
7858;5;6.761826;52.8724234
7859;1;6.760560799999999;52.86374499999999
7861;59;6.7359195;52.75283349999999
7863;20;6.6785065;52.74533539999999
7864;16;6.6870454;52.7233558
7871;24;6.853106299999999;52.8321817
7872;39;6.899759899999999;52.8510086
7873;66;6.830851399999999;52.85500200000001
7874;11;6.8090229;52.8374155
7875;57;6.8663738;52.88526330000001
7876;107;6.9630016;52.8796245
7877;3;7.0278372;52.90004399999999
7881;244;7.0213337;52.80617849999999
7884;54;7.0325115;52.7678488
7885;47;6.9720482;52.7499125
7887;133;6.911913299999999;52.70505929999999
7889;7;7.0022321;52.76560989999999
7891;317;6.9996925;52.7213967
7892;8;6.9693983;52.7325933
7894;83;7.0437504;52.7026556
7895;31;7.0212181;52.8331016
7901;119;6.471062499999999;52.7326738
7902;147;6.488275100000001;52.7250161
7903;26;6.4955883;52.7340172
7904;124;6.512174;52.72370369999999
7905;104;6.5082697;52.7145175
7906;175;6.485772700000001;52.7144094
7907;60;6.474432600000001;52.7029455
7908;227;6.4496397;52.71504090000001
7909;78;6.4183299;52.7140571
7911;11;6.579102799999999;52.72134579999999
7912;29;6.5639159;52.73024830000001
7913;115;6.5290192;52.6999468
7914;52;6.5312715;52.7239947
7915;3;6.5007462;52.6827085
7916;70;6.5730105;52.6814009
7917;40;6.618618;52.7272022
7918;39;6.622078699999999;52.6840345
7921;216;6.4236043;52.6627648
7924;24;6.3827699;52.6649746
7925;18;6.473093899999999;52.63860159999999
7926;25;6.4917064;52.6590476
7927;20;6.4694426;52.6817396
7929;4;6.6408586;52.7044659
7931;24;6.440966299999999;52.7370014
7932;19;6.395086;52.7180005
7933;46;6.4620985;52.7680946
7934;23;6.5006045;52.7552372
7935;3;6.4400469;52.7773592
7936;26;6.541625499999999;52.752978
7938;30;6.593325500000001;52.76623679999999
7941;205;6.193260599999999;52.6938289
7942;161;6.1860545;52.7076267
7943;187;6.2108424;52.6955918
7944;206;6.1772942;52.6839281
7946;51;6.115774399999999;52.7005407
7948;100;6.1468034;52.7472624
7949;18;6.2660106;52.6886585
7951;240;6.2092538;52.6581078
7954;74;6.172596599999999;52.6171163
7955;41;6.296308;52.6481426
7957;88;6.3419557;52.6671691
7958;82;6.300434;52.6962261
7961;110;6.282915399999999;52.7401204
7963;127;6.3696074;52.7569813
7964;20;6.3279673;52.7860872
7965;4;6.255622;52.6959183
7966;4;6.252005;52.6800057
7971;110;6.238863100000001;52.7585667
7973;30;6.218827699999999;52.7918658
7974;6;6.191980399999999;52.77983440000001
7975;52;6.2758048;52.7996138
7981;95;6.3121322;52.8676131
7983;29;6.2606121;52.8542014
7984;10;6.3305685;52.84241609999999
7985;3;6.3673348;52.8740803
7986;15;6.2967546;52.8307685
7991;125;6.3843934;52.8207011
8011;250;6.090986399999999;52.5115144
8012;169;6.1033005;52.5055258
8013;78;6.1334864;52.4879055
8014;295;6.1188305;52.4833136
8015;81;6.1292098;52.4533484
8016;182;6.097446;52.47906769999999
8017;171;6.0846939;52.4984561
8019;63;6.068430600000001;52.5019685
8021;156;6.1008793;52.5176963
8022;168;6.1082109;52.5199948
8023;159;6.113196;52.5117061
8024;130;6.143340299999999;52.5168356
8025;20;6.124706;52.5097719
8026;32;6.165603;52.4942626
8028;15;6.1933539;52.5570733
8031;276;6.0821739;52.5333852
8032;266;6.1004358;52.5311055
8033;82;6.1047614;52.54293209999999
8034;25;6.118264;52.54223409999999
8035;22;6.1504257;52.5485999
8041;17;6.0719275;52.51784860000001
8042;131;6.0382243;52.51957489999999
8043;309;6.063102000000001;52.53972
8044;4;6.0237938;52.5470847
8045;2;6.0558928;52.5534793
8051;314;6.050770900000001;52.4680909
8052;28;6.0522814;52.4827273
8055;22;6.1854666;52.4611156
8061;217;6.0819848;52.57892769999999
8064;155;6.088104599999999;52.63758139999999
8066;15;6.0680405;52.6707969
8071;300;5.7732978;52.3750683
8072;222;5.8134001;52.373101
8075;92;5.8034097;52.2935215
8076;26;5.839007200000001;52.3344591
8077;44;5.736599;52.36083559999999
8079;11;5.8827801;52.5086772
8081;330;5.842425299999999;52.4464857
8084;189;5.879219099999999;52.3965539
8085;89;5.8223161;52.4154042
8091;304;6.0002271;52.4546208
8094;41;6.015500599999999;52.4779169
8095;32;5.9536954;52.4436048
8096;132;5.909497099999999;52.4431502
8097;53;5.8972843;52.4811999
8101;184;6.2520016;52.3934371
8102;215;6.2837451;52.41313719999999
8103;106;6.2896378;52.3941105
8105;71;6.3726233;52.4137206
8106;52;6.3169305;52.3792896
8107;39;6.2179335;52.3631712
8111;122;6.272454499999999;52.3335754
8112;41;6.3317542;52.3250666
8121;232;6.138150200000001;52.3406386
8124;44;6.1973742;52.3322023
8131;209;6.1791673;52.4026174
8141;229;6.2425621;52.4420627
8144;13;6.196970899999999;52.4364405
8146;17;6.3793102;52.4722112
8147;10;6.3937437;52.4901667
8148;57;6.409435800000001;52.4545246
8151;56;6.358470400000001;52.4412282
8152;79;6.3203881;52.453973
8153;10;6.343918599999999;52.4299747
8154;10;6.301271499999999;52.4376073
8161;215;6.0040716;52.3475358
8162;280;5.9282704;52.3727312
8166;95;5.9358581;52.3136143
8167;58;6.0576758;52.3447968
8171;231;5.9101572;52.2882229
8172;141;5.9518594;52.2781239
8181;321;6.0132723;52.3898039
8191;155;6.0493748;52.430723
8193;13;6.1151325;52.3899163
8194;20;6.085933499999999;52.3807372
8196;21;6.084934199999999;52.3300443
8198;3;6.1237672;52.4135225
8211;16;5.5132594;52.5398601
8212;98;5.5146495;52.5130401
8218;7;5.4026852;52.440678
8219;51;5.553037199999999;52.5192697
8221;4;5.5175027;52.5610738
8222;9;5.4931839;52.5407939
8223;122;5.4967038;52.5245762
8224;164;5.4879063;52.5142839
8225;209;5.49248;52.5033725
8226;190;5.4970506;52.4924627
8231;149;5.4710092;52.53111819999999
8232;167;5.4668044;52.5099114
8233;17;5.4761302;52.49744459999999
8239;3;5.4566463;52.4756174
8241;31;5.4509519;52.5320441
8242;162;5.4354929;52.522054
8243;244;5.4390375;52.5058422
8244;99;5.4169243;52.4961598
8245;71;5.4383556;52.4938392
8251;322;5.7875755;52.54013930000001
8252;131;5.7110119;52.51442249999999
8253;133;5.6991744;52.53907840000001
8254;23;5.731934499999999;52.5254518
8255;162;5.6420555;52.55787729999999
8256;161;5.662706099999999;52.4605804
8261;181;5.9185021;52.5564178
8262;168;5.9027994;52.56255849999999
8263;32;5.8671631;52.5629924
8264;54;5.8915635;52.5577627
8265;301;5.8895659;52.5404583
8266;125;5.9251884;52.5400175
8267;20;5.903175999999999;52.6040619
8271;233;5.96936;52.5632353
8274;19;5.9680674;52.5258142
8275;13;6.0147378;52.5368351
8276;29;5.9904034;52.50327249999999
8277;19;5.9441691;52.5886125
8278;27;5.936573399999999;52.5059882
8281;237;6.0055689;52.6042688
8291;2;6.0360363;52.5913292
8293;7;6.004232699999999;52.5668269
8294;5;6.033542799999999;52.5760505
8301;58;5.759030900000001;52.7083612
8302;247;5.743885499999999;52.7379457
8303;268;5.720911099999999;52.70953739999999
8304;102;5.7569797;52.6863286
8305;15;5.7906803;52.71688100000001
8307;97;5.8211449;52.634926
8308;75;5.7133197;52.64017870000001
8309;76;5.6682;52.685246
8311;50;5.6499627;52.7290415
8312;66;5.658702900000001;52.7715746
8313;58;5.7216325;52.8115313
8314;48;5.7669096;52.76636000000001
8315;51;5.8436454;52.7411214
8316;135;5.8932666;52.7171895
8317;53;5.906661499999999;52.652138
8319;2;5.7736587;52.6439531
8321;273;5.6127926;52.6637512
8322;69;5.634071;52.6681031
8325;140;5.9625154;52.6734759
8326;65;6.0138554;52.6735618
8331;335;6.1170889;52.78372419999999
8332;124;6.134256499999999;52.79896129999999
8334;53;6.0922275;52.795754
8335;8;6.073341399999999;52.8115056
8336;7;6.1037525;52.816664
8337;8;6.0924879;52.8279974
8338;26;6.066415399999999;52.8347117
8339;4;6.054916599999999;52.81379219999999
8341;59;6.053050499999999;52.7896994
8342;10;6.0281841;52.8017159
8343;16;6.1163539;52.764955
8344;10;6.1487453;52.77133809999999
8345;11;6.1779378;52.7940046
8346;10;6.1185595;52.8212775
8347;20;6.134561;52.83120539999999
8351;27;6.2260462;52.8237469
8355;85;6.0605631;52.7302233
8356;59;5.9960222;52.7174007
8361;3;5.9573848;52.8079824
8362;2;5.973014800000001;52.753466
8363;6;5.9821105;52.76374999999999
8371;17;6.0155666;52.77548729999999
8372;4;5.949215499999999;52.7385524
8373;12;5.9351347;52.7526841
8374;25;5.822170900000001;52.8012638
8375;91;5.961996699999999;52.8292537
8376;29;5.916623599999999;52.8100236
8377;12;5.942019999999999;52.7845704
8378;14;5.999327;52.81124260000001
8381;75;6.2059539;52.8570748
8382;14;6.185886699999999;52.8446741
8383;14;6.160213100000001;52.8379426
8384;30;6.1609745;52.8567303
8385;18;6.181031399999999;52.8691378
8386;12;6.2566295;52.8974677
8387;3;6.2292587;52.8989082
8388;17;6.1624981;52.8943206
8389;13;6.149584399999999;52.9138326
8391;134;6.1424387;52.88190540000001
8392;33;6.2043013;52.9109839
8393;7;6.1224015;52.8694885
8394;10;6.1038368;52.8946621
8395;33;6.0831064;52.8634401
8396;7;6.0494946;52.8517109
8397;25;6.0395161;52.8454963
8398;15;6.007955400000001;52.8349995
8401;232;6.070388599999999;52.9933244
8403;9;6.0383106;52.9734053
8404;29;6.01329;52.9854513
8405;12;5.9842578;52.99500099999999
8406;43;5.9838771;53.04084150000001
